Category,Airports & Transit Centers,Bars,Beauty & Wellness,Fitness Centers,Grocery,Mass Merch,Parks & Beaches,Pharmacy,QSR,Restaurant,Retail,Schools & Libraries,Shopping Centers & Malls,Tourist Attractions
Timestamp Date,Index,Index,Index,Index,Index,Index,Index,Index,Index,Index,Index,Index,Index,Index
2020-01-27,129,61,92,103,110,98,71,82,103,89,82,144,94,136
2020-01-26,42,95,74,71,91,95,54,79,82,81,96,1,83,97
2020-01-25,61,160,119,100,100,110,69,99,111,107,120,2,112,133
2020-01-24,110,126,102,107,100,77,70,90,97,113,92,137,100,138
2020-01-23,97,72,84,89,78,36,67,88,83,84,59,133,80,117
2020-01-22,104,72,99,96,76,99,83,91,108,99,71,140,87,129
2020-01-21,111,66,101,110,93,76,144,90,94,89,80,158,92,141
2020-01-20,56,51,84,93,88,106,59,86,81,72,99,103,85,99
2020-01-19,38,102,70,74,90,104,52,95,81,89,91,1,85,103
2020-01-18,60,126,109,93,98,123,73,118,98,106,130,2,114,145
2020-01-17,100,118,98,105,90,106,86,98,94,97,80,153,99,140
2020-01-16,113,100,97,106,94,34,93,99,101,100,78,154,99,145
2020-01-15,131,71,100,118,93,85,93,114,112,107,83,151,100,137
2020-01-14,118,59,94,97,89,82,104,93,81,87,70,143,88,133
2020-01-13,113,68,93,106,101,97,117,95,91,108,84,154,93,149
2020-01-12,40,97,79,76,97,131,104,77,77,87,90,2,83,111
2020-01-11,43,140,102,92,87,143,138,95,95,99,117,2,102,126
2020-01-10,104,144,113,108,101,122,111,121,101,122,94,154,108,154
2020-01-09,103,90,104,105,96,41,106,105,95,98,76,157,95,142
2020-01-08,97,77,100,105,94,113,91,93,90,105,80,150,92,125
2020-01-07,112,63,85,100,96,101,91,88,88,91,74,139,90,121
2020-01-06,120,64,94,109,119,121,116,103,97,91,101,154,99,139
2020-01-05,45,109,91,87,117,151,158,110,94,94,147,2,101,154
2020-01-04,59,157,130,111,108,165,207,126,107,127,162,2,126,181
2020-01-03,95,120,114,105,89,139,209,122,115,111,116,134,106,175
2020-01-02,89,110,102,94,80,36,234,100,97,99,103,126,102,184
2020-01-01,43,85,75,73,41,71,256,79,73,82,67,80,68,190
2019-12-31,66,94,104,90,101,136,153,105,97,112,111,107,99,168
2019-12-30,59,70,80,92,79,125,149,86,93,82,125,107,94,147
